,Posts,Channel,Views_03/03,Views_03/12,view_delta
115,"Zerihun Mulugeta (Kiya) - Uta Uta Jedibaye | ኡታ ኡታ ጀዲባዬ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 44 seconds 60,710 views",Hope Music Entertainment,60710,60956,246
116,"Surafel Girma - Che Endabadagnew | ቼ እንዳባዳኘው - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 5 minutes, 46 seconds 32,968 views",Hope Music Entertainment,32968,33074,106
117,"Tokkichoo Mokonnin - Biiftu Birraa - New Ethiopian Oromo Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 4 minutes, 30 seconds 22,455 views",Hope Music Entertainment,22455,22651,196
118,"Shambel Belayneh - Jegnaw Wetader | ጀግናው ወታደር  - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 4 months ago 6 minutes, 14 seconds 42,348 views",Hope Music Entertainment,42348,42928,580
119,"Mash ft. Saba Berhe X Gildo Kassa - Tewegn | ተወኝ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 4 minutes, 46 seconds 231,779 views",Hope Music Entertainment,231779,233228,1449
120,"Tamiru Muluye - Yemar Wuha | የማር ውሃ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 6 minutes, 21 seconds 61,796 views",Hope Music Entertainment,61796,62032,236
121,"Yared Ayalew - Jegnaw | ጀግናው - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 5 minutes, 11 seconds 53,373 views",Hope Music Entertainment,53373,53648,275
122,"Biniam |  Getahun |  Tamirat  - Ethiopia | ኢትዮዽያ - New Ethiopian  Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 3 minutes, 34 seconds 38,232 views",Hope Music Entertainment,38232,38294,62
123,"Dagi Boy - Nigeruat | ንገሯት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 4 minutes, 10 seconds 139,633 views",Hope Music Entertainment,139633,141111,1478
124,"G Zegondar - Endet Neh Amhara | እንዴት ነህ አማራ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 6 minutes, 41 seconds 79,437 views",Hope Music Entertainment,79437,80233,796
125,"Demeke Bitew - Ere Emama Zenebu | ኧረ እማማ ዘነቡ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 5 minutes, 48 seconds 374,085 views",Hope Music Entertainment,374085,385698,11613
126,"Binuka - Gido | ጊዶ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 4 minutes, 4 seconds 104,469 views",Hope Music Entertainment,104469,104885,416
127,"Bililign Beriso & Mekdes Kidu - Kecheleme Semay | ከጨለመ ሰማይ -  Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 5 minutes, 49 seconds 81,403 views",Hope Music Entertainment,81403,81520,117
128,"Fikreaddis Abeje - Yamermari | ያመርማሪ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 5 minutes, 12 seconds 140,710 views",Hope Music Entertainment,140710,141116,406
129,"Metages Addisu - Yesatu Gumaj | የሳቱ ጉማጅ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 5 months ago 5 minutes, 50 seconds 103,694 views",Hope Music Entertainment,103694,104005,311
